borehole_id,borehole_type,total_surviving_fio_load,Q_L_per_day,concentration_CFU_per_L
privbh_11100,private,25482148504.947678,2000.0,12741074.252473839
privbh_11101,private,127444955756.38324,2000.0,63722477.87819162
privbh_11102,private,38201393491.674614,2000.0,19100696.74583731
privbh_11112,private,127326386587.4831,2000.0,63663193.29374155
privbh_11116,private,25428576673.551754,2000.0,12714288.336775877
privbh_11120,private,101778334941.37221,2000.0,50889167.4706861
privbh_11121,private,12749506004.377436,2000.0,6374753.002188718
privbh_11123,private,25478403787.995716,2000.0,12739201.893997857
privbh_11124,private,12756498281.84179,2000.0,6378249.140920894
privbh_11126,private,12684297135.94356,2000.0,6342148.56797178
privbh_1113,private,12698101504.27951,2000.0,6349050.7521397555
privbh_11130,private,12762760905.706453,2000.0,6381380.452853227
privbh_11132,private,102295620552.56721,2000.0,51147810.27628361
privbh_11142,private,12697933481.412872,2000.0,6348966.740706436
privbh_11144,private,126946566645.7938,2000.0,63473283.3228969
privbh_11148,private,12779444551.692059,2000.0,6389722.27584603
privbh_1115,private,126748640292.79088,2000.0,63374320.14639544
privbh_11150,private,12675588145.052164,2000.0,6337794.072526082
privbh_11153,private,127689340664.53517,2000.0,63844670.33226758
privbh_11155,private,127557185675.37903,2000.0,63778592.83768951
privbh_11157,private,152464515714.339,2000.0,76232257.8571695
privbh_1116,private,25539580024.15388,2000.0,12769790.01207694
privbh_11169,private,101580798293.57173,2000.0,50790399.14678586
privbh_1117,private,38176879473.659836,2000.0,19088439.736829918
privbh_11173,private,203880881560.47064,2000.0,101940440.78023532
privbh_11177,private,12749727545.779587,2000.0,6374863.772889794
privbh_11179,private,25349241676.976147,2000.0,12674620.838488074
privbh_1118,private,25378433448.5697,2000.0,12689216.72428485
privbh_11187,private,203763767808.46747,2000.0,101881883.90423374
privbh_11188,private,101392431570.60054,2000.0,50696215.78530027
privbh_1119,private,12749437840.324419,2000.0,6374718.920162209
privbh_11193,private,12677660382.346643,2000.0,6338830.191173322
privbh_11196,private,25489132107.950977,2000.0,12744566.053975489
privbh_11197,private,38102089463.84529,2000.0,19051044.731922645
privbh_11198,private,114191506648.2189,2000.0,57095753.32410945
privbh_112,private,101467450086.40884,2000.0,50733725.04320442
privbh_11201,private,12691569164.94112,2000.0,6345784.58247056
privbh_11202,private,126880705800.8125,2000.0,63440352.90040625
privbh_11206,private,12742623326.937988,2000.0,6371311.663468994
privbh_11207,private,12718107839.810493,2000.0,6359053.919905247
privbh_11208,private,12753680815.286486,2000.0,6376840.407643243
privbh_1121,private,317458429004.47473,2000.0,158729214.50223738
privbh_11220,private,12745272702.257978,2000.0,6372636.351128989
privbh_11225,private,38159060048.580154,2000.0,19079530.024290077
privbh_11226,private,12695147476.172531,2000.0,6347573.7380862655
privbh_11228,private,12715818904.829187,2000.0,6357909.452414594
privbh_11229,private,12716963097.941757,2000.0,6358481.548970879
privbh_11234,private,25439737437.88704,2000.0,12719868.71894352
privbh_11243,private,101423143154.24483,2000.0,50711571.57712241
privbh_11244,private,101685633509.20708,2000.0,50842816.754603535
privbh_11249,private,102223866429.16772,2000.0,51111933.21458386
privbh_11250,private,101405663001.75389,2000.0,50702831.50087695
privbh_11258,private,203013624404.28818,2000.0,101506812.20214409
privbh_11259,private,101984074987.28589,2000.0,50992037.49364294
privbh_11260,private,305408543935.08954,2000.0,152704271.96754476
privbh_11261,private,127334206574.77345,2000.0,63667103.28738672
privbh_11262,private,127587802164.30957,2000.0,63793901.08215479
privbh_11266,private,102032081521.6094,2000.0,51016040.760804705
privbh_11272,private,12679696658.384644,2000.0,6339848.329192322
privbh_11275,private,114562077285.45241,2000.0,57281038.642726205
privbh_1128,private,12697379783.188086,2000.0,6348689.891594043
privbh_11284,private,127035591128.4268,2000.0,63517795.5642134
privbh_11287,private,12684503526.265593,2000.0,6342251.763132797
privbh_11289,private,127076958658.49611,2000.0,63538479.329248056
privbh_113,private,12763941516.114822,2000.0,6381970.758057411
privbh_11307,private,12673113032.60687,2000.0,6336556.516303435
privbh_11313,private,102263226163.67049,2000.0,51131613.08183524
privbh_11321,private,12761874808.014122,2000.0,6380937.404007061
privbh_11331,private,101631790452.99988,2000.0,50815895.22649994
privbh_11336,private,101857489800.42017,2000.0,50928744.90021008
privbh_11340,private,12719510777.603895,2000.0,6359755.388801947
privbh_11345,private,12762649601.946611,2000.0,6381324.8009733055
privbh_11348,private,140440521691.3568,2000.0,70220260.8456784
privbh_11356,private,12697092548.330221,2000.0,6348546.274165111
privbh_11364,private,25390677265.810127,2000.0,12695338.632905064
privbh_11365,private,25351814186.401016,2000.0,12675907.093200509
privbh_11371,private,101556542992.43285,2000.0,50778271.496216424
privbh_11372,private,12704576677.206,2000.0,6352288.338602999
privbh_1138,private,12775265373.664091,2000.0,6387632.686832045
privbh_11387,private,127378060757.60966,2000.0,63689030.37880483
privbh_1139,private,12766954138.613878,2000.0,6383477.069306939
privbh_11394,private,25482272959.010807,2000.0,12741136.479505403
privbh_11397,private,12719761774.417458,2000.0,6359880.887208729
privbh_114,private,25435998077.113895,2000.0,12717999.038556948
privbh_11400,private,12749001470.948948,2000.0,6374500.735474474
privbh_11401,private,12763468186.824434,2000.0,6381734.093412217
privbh_11408,private,12713915032.718054,2000.0,6356957.516359027
privbh_1141,private,355381938184.28705,2000.0,177690969.09214354
privbh_11411,private,12679060804.710934,2000.0,6339530.402355467
privbh_1142,private,12710215274.708261,2000.0,6355107.637354131
privbh_11422,private,101570527465.85947,2000.0,50785263.73292974
privbh_11426,private,12755362832.98718,2000.0,6377681.41649359
privbh_11428,private,101693723265.34175,2000.0,50846861.63267087
privbh_1143,private,101490713976.602,2000.0,50745356.988301
privbh_11430,private,12675724930.669489,2000.0,6337862.465334744
privbh_11433,private,12672732607.450687,2000.0,6336366.303725344
privbh_11435,private,114517316155.65074,2000.0,57258658.07782537
privbh_11436,private,101382406947.78568,2000.0,50691203.47389284
privbh_1144,private,126917744531.7499,2000.0,63458872.265874945
privbh_1145,private,12731869209.501083,2000.0,6365934.604750542
privbh_1146,private,12712425761.180136,2000.0,6356212.880590068
privbh_11460,private,12711865169.86402,2000.0,6355932.58493201
privbh_11468,private,25417275863.857773,2000.0,12708637.931928886
privbh_1148,private,12694739407.640728,2000.0,6347369.703820364
privbh_11481,private,12679104623.174196,2000.0,6339552.311587098
privbh_11484,private,25546493517.639328,2000.0,12773246.758819664
privbh_11487,private,12686202511.437897,2000.0,6343101.255718948
privbh_1149,private,12766228787.397861,2000.0,6383114.393698931
privbh_11491,private,12793412340.275663,2000.0,6396706.170137832
privbh_11496,private,12700005043.605583,2000.0,6350002.521802791
privbh_1150,private,12738991840.54777,2000.0,6369495.920273885
privbh_11501,private,12734940821.456488,2000.0,6367470.410728244
privbh_11502,private,12722626313.738995,2000.0,6361313.156869497
privbh_11512,private,12720741742.21121,2000.0,6360370.871105605
privbh_11514,private,12780690062.379677,2000.0,6390345.031189838
privbh_11515,private,25462830526.58796,2000.0,12731415.26329398
privbh_1152,private,38134585504.718796,2000.0,19067292.752359398
privbh_11521,private,25420556296.455082,2000.0,12710278.14822754
privbh_11527,private,101517175801.3359,2000.0,50758587.90066795
privbh_1153,private,634727406138.6824,2000.0,317363703.0693412
privbh_11531,private,101578512217.19847,2000.0,50789256.10859924
privbh_11532,private,12701188554.096415,2000.0,6350594.277048207
privbh_11533,private,12771455077.306408,2000.0,6385727.538653204
privbh_11537,private,101603518427.976,2000.0,50801759.213988
privbh_11540,private,101568486059.93037,2000.0,50784243.029965185
privbh_11542,private,229705982133.4689,2000.0,114852991.06673445
privbh_11543,private,25384658951.70452,2000.0,12692329.47585226
privbh_11544,private,127515645996.06458,2000.0,63757822.99803229
privbh_11549,private,126876784780.62492,2000.0,63438392.39031246
privbh_11551,private,114345629175.1253,2000.0,57172814.58756265
privbh_11552,private,139601338912.0025,2000.0,69800669.45600125
privbh_11557,private,12686406468.59028,2000.0,6343203.23429514
privbh_11558,private,12678571472.009253,2000.0,6339285.736004626
privbh_11559,private,101612108963.18866,2000.0,50806054.48159433
privbh_11560,private,12702193274.556696,2000.0,6351096.637278348
privbh_11565,private,12774778309.120396,2000.0,6387389.154560198
privbh_11568,private,660010510667.7601,2000.0,330005255.33388007
privbh_11571,private,127420900755.92084,2000.0,63710450.37796042
privbh_11572,private,25413256114.099648,2000.0,12706628.057049824
privbh_11574,private,25442253361.007217,2000.0,12721126.680503609
privbh_1158,private,343053615782.2474,2000.0,171526807.89112368
privbh_11580,private,25346138177.970253,2000.0,12673069.088985126
privbh_11583,private,126731689329.3656,2000.0,63365844.6646828
privbh_1159,private,228521666934.04773,2000.0,114260833.46702386
privbh_11590,private,12701981916.814377,2000.0,6350990.958407189
privbh_11592,private,12687504976.831024,2000.0,6343752.488415512
privbh_11593,private,126789257005.58778,2000.0,63394628.50279389
privbh_11594,private,25373120984.50801,2000.0,12686560.492254006
privbh_11597,private,114634272663.39346,2000.0,57317136.331696734
privbh_11598,private,101464527229.92125,2000.0,50732263.614960626
privbh_11599,private,12761239090.411432,2000.0,6380619.545205716
privbh_1160,private,101826572519.542,2000.0,50913286.259771004
privbh_11600,private,12742266422.482851,2000.0,6371133.211241426
privbh_11603,private,12749841910.195667,2000.0,6374920.955097834
privbh_11607,private,12744352225.246502,2000.0,6372176.112623251
privbh_1161,private,101916131923.10583,2000.0,50958065.96155292
privbh_11615,private,25431709493.302666,2000.0,12715854.746651333
privbh_11618,private,127603765492.69055,2000.0,63801882.746345274
privbh_1162,private,431582513007.113,2000.0,215791256.5035565
privbh_11623,private,126896479706.60054,2000.0,63448239.85330027
privbh_11624,private,126751238878.85855,2000.0,63375619.439429276
privbh_11625,private,203540137786.9382,2000.0,101770068.8934691
privbh_11629,private,127394771809.32014,2000.0,63697385.904660076
privbh_1163,private,38114049717.513535,2000.0,19057024.858756766
privbh_11635,private,102221670799.98642,2000.0,51110835.39999321
privbh_1164,private,305259608230.8818,2000.0,152629804.11544088
privbh_11642,private,127004229776.31686,2000.0,63502114.88815843
privbh_11643,private,254961540147.73804,2000.0,127480770.07386902
privbh_11648,private,127054505972.7099,2000.0,63527252.98635495
privbh_11650,private,101411783071.19638,2000.0,50705891.53559819
privbh_11662,private,101852091993.1577,2000.0,50926045.99657885
privbh_11663,private,12675877564.684807,2000.0,6337938.782342403
privbh_11665,private,12684750788.274532,2000.0,6342375.394137266
privbh_11667,private,12757197428.116207,2000.0,6378598.714058104
privbh_1167,private,76209912923.95078,2000.0,38104956.46197539
privbh_11670,private,12731282051.756384,2000.0,6365641.025878192
privbh_11673,private,127779357414.29735,2000.0,63889678.70714867
privbh_11675,private,127861571366.06992,2000.0,63930785.68303496
privbh_11679,private,101505609782.4564,2000.0,50752804.89122821
privbh_11682,private,12706412304.606808,2000.0,6353206.152303404
privbh_11683,private,12704619735.671017,2000.0,6352309.867835509
privbh_11685,private,114708343758.10147,2000.0,57354171.87905074
privbh_11686,private,101391122066.0836,2000.0,50695561.033041805
privbh_11687,private,12714392894.049768,2000.0,6357196.447024885
privbh_11690,private,101693418075.64513,2000.0,50846709.03782256
privbh_11691,private,203155662730.2873,2000.0,101577831.36514364
privbh_11696,private,127308026761.2482,2000.0,63654013.3806241
privbh_11698,private,12766873512.21316,2000.0,6383436.75610658
privbh_11704,private,12720139163.17624,2000.0,6360069.58158812
privbh_1171,private,114166814640.6203,2000.0,57083407.32031015
privbh_11717,private,101770774022.52774,2000.0,50885387.01126387
privbh_11723,private,12711041668.890194,2000.0,6355520.834445097
privbh_1173,private,12681193756.38851,2000.0,6340596.878194255
privbh_11732,private,12675702143.511105,2000.0,6337851.071755553
privbh_11733,private,25379815638.04252,2000.0,12689907.819021259
privbh_11734,private,12754145595.337708,2000.0,6377072.797668854
privbh_11735,private,12773445238.503927,2000.0,6386722.619251964
privbh_11746,private,203182287801.50345,2000.0,101591143.90075172
privbh_11753,private,203737173095.84964,2000.0,101868586.54792482
privbh_11754,private,101472644057.96292,2000.0,50736322.02898146
privbh_1176,private,12736588416.354963,2000.0,6368294.208177482
privbh_11760,private,12764356634.375662,2000.0,6382178.317187831
privbh_11766,private,12734388510.725452,2000.0,6367194.255362726
privbh_11767,private,12712613782.082766,2000.0,6356306.891041383
privbh_11773,private,25401584817.087845,2000.0,12700792.408543922
privbh_11775,private,25514924377.58024,2000.0,12757462.188790118
privbh_11780,private,12721859211.109295,2000.0,6360929.605554648
privbh_11784,private,202891928737.85443,2000.0,101445964.36892721
privbh_11785,private,229074324758.1228,2000.0,114537162.3790614
privbh_11787,private,101982256822.63445,2000.0,50991128.41131722
privbh_11796,private,101560977636.049,2000.0,50780488.8180245
privbh_118,private,584028081287.9661,2000.0,292014040.643983
privbh_11804,private,126801214318.92056,2000.0,63400607.159460284
privbh_11808,private,229280943621.4558,2000.0,114640471.81072791
privbh_11812,private,12744873695.593992,2000.0,6372436.847796996
privbh_11823,private,12715569746.392214,2000.0,6357784.873196107
privbh_11824,private,25374104584.650276,2000.0,12687052.292325137
privbh_11833,private,126778848130.91934,2000.0,63389424.06545967
privbh_11837,private,127184478234.69055,2000.0,63592239.11734527
privbh_11838,private,127415957303.62291,2000.0,63707978.65181146
privbh_11839,private,127084055532.01382,2000.0,63542027.76600691
privbh_11840,private,114859644603.7481,2000.0,57429822.30187405
privbh_11844,private,102081151893.37347,2000.0,51040575.94668674
privbh_11848,private,101824239915.91615,2000.0,50912119.95795808
privbh_1185,private,12735301300.010445,2000.0,6367650.650005222
privbh_11865,private,12767633827.599838,2000.0,6383816.913799919
privbh_1188,private,127111321941.23384,2000.0,63555660.97061692
privbh_11881,private,12765137248.525429,2000.0,6382568.624262715
privbh_11889,private,12686694682.914867,2000.0,6343347.341457434
privbh_11890,private,12729918110.34826,2000.0,6364959.05517413
privbh_1190,private,126758067778.45341,2000.0,63379033.889226705
privbh_11909,private,12681044649.550175,2000.0,6340522.324775088
privbh_11916,private,101444599063.50124,2000.0,50722299.53175062
privbh_11917,private,101747807366.03369,2000.0,50873903.683016844
privbh_11925,private,101585319987.50648,2000.0,50792659.99375324
privbh_11927,private,12675625482.188726,2000.0,6337812.741094363
