borehole_id,borehole_type,Q_L_per_day,total_surviving_fio_load,concentration_CFU_per_100mL,lat,long
privbh_6442,private,2000.0,1102713581731.5747,55135679.08657874,-6.1883117,39.2553312
privbh_6443,private,285.7142857142857,1333638712477.774,466773549.3672209,-6.1881947,39.2556067
privbh_6444,private,2000.0,451983942545.1371,22599197.127256855,-6.187512,39.2561273
privbh_6445,private,2000.0,554042609984.3901,27702130.499219507,-6.186051,39.2558706
privbh_6446,private,2000.0,3913073331953.527,195653666.59767634,-6.1874278,39.252628
privbh_6447,private,2000.0,223410065200.07263,11170503.260003632,-6.1912939,39.2567977
privbh_6448,private,1000.0,513846056364.80347,51384605.63648035,-6.1919435,39.2565252
privbh_6449,private,1000.0,1156141467802.8691,115614146.78028691,-6.1912701,39.2561995
privbh_645,private,5000.0,4453858628305.622,89077172.56611244,-6.1433692,39.2274459
privbh_6450,private,857.1428571428571,1085824369959.8715,126679509.82865167,-6.1912316,39.2561747
privbh_6451,private,571.4285714285714,1034872770428.5497,181102734.82499617,-6.1894821,39.2568752
privbh_6452,private,857.1428571428571,1333646871550.8965,155592135.01427126,-6.1899264,39.2566374
privbh_6453,private,571.4285714285714,673346777258.1162,117835686.02017033,-6.1899529,39.2555811
privbh_6454,private,5000.0,2848504898120.1626,56970097.96240325,-6.1906308,39.2553448
privbh_6455,private,2000.0,399080311826.345,19954015.591317248,-6.1905321,39.2549219
privbh_6456,private,285.7142857142857,78314121758.69713,27409942.61554399,-6.190807,39.2547088
privbh_6457,private,428.57142857142856,219806272298.73074,51288130.20303717,-6.191106,39.2545261
privbh_6458,private,2142.8571428571427,212367246202.76306,9910471.489462277,-6.1911259,39.2543258
privbh_6459,private,571.4285714285714,582808873582.9661,101991552.87701906,-6.191065,39.2537969
privbh_646,private,2000.0,740634062015.9812,37031703.10079906,-6.1440456,39.228244
privbh_6460,private,571.4285714285714,1150693517578.1711,201371365.57617992,-6.1911548,39.2534071
privbh_6461,private,2000.0,444569049595.10394,22228452.479755197,-6.190516,39.2534931
privbh_6462,private,428.57142857142856,212268622761.53943,49529345.31102587,-6.1904102,39.2536069
privbh_6463,private,571.4285714285714,944447286197.8951,165278275.08463162,-6.1886594,39.2505054
privbh_6464,private,3000.0,372949090709.7985,12431636.356993284,-6.1910182,39.2525925
privbh_6465,private,2000.0,1480662947674.188,74033147.3837094,-6.1914436,39.2555516
privbh_6466,private,2000.0,539327352949.1293,26966367.64745646,-6.1910975,39.2565138
privbh_6468,private,857.1428571428571,36305005411.14357,4235583.964633416,-6.251372,39.2616882
privbh_647,private,2000.0,1362073506588.607,68103675.32943034,-6.1455094,39.229258
privbh_6471,private,2000.0,77070007018.14117,3853500.350907059,-6.2533629,39.2614445
privbh_6472,private,2000.0,73142063662.30432,3657103.1831152164,-6.2551463,39.2615918
privbh_6473,private,5000.0,291937901404.30493,5838758.028086098,-6.2558399,39.2629815
privbh_6475,private,5000.0,450640441469.35706,9012808.829387141,-6.2589034,39.2614516
privbh_6476,private,2000.0,1989590836877.0786,99479541.84385392,-6.2597687,39.2598604
privbh_6477,private,1428.571428571429,724599143634.298,50721940.05440085,-6.2604551,39.2595873
privbh_6478,private,2000.0,283939341230.56744,14196967.061528374,-6.2628923,39.2605224
privbh_6479,private,857.1428571428571,434581710059.3663,50701199.50692607,-6.2631893,39.2619028
privbh_648,private,5000.0,371943271054.01843,7438865.421080369,-6.1452376,39.2297103
privbh_6480,private,2000.0,604992765911.115,30249638.295555748,-6.2643172,39.2607371
privbh_6481,private,2000.0,374762249941.7743,18738112.497088715,-6.2649295,39.2616567
privbh_6482,private,5000.0,447891478534.4779,8957829.570689557,-6.1841952,39.2389812
privbh_6483,private,5000.0,1617231078512.73,32344621.5702546,-6.1852709,39.2378946
privbh_6484,private,2000.0,2798937707369.2646,139946885.36846322,-6.1819879,39.236737
privbh_6485,private,2000.0,1869696845815.9448,93484842.29079725,-6.1827519,39.2371407
privbh_6486,private,5000.0,2541883431731.1763,50837668.63462353,-6.1829426,39.237417
privbh_6487,private,5000.0,2743208763644.849,54864175.27289698,-6.1821315,39.2395001
privbh_6488,private,8000.0,1123115727337.912,14038946.5917239,-6.1826712,39.2414625
privbh_6489,private,3000.0,2516687074906.664,83889569.16355547,-6.1809609,39.2408959
privbh_649,private,2000.0,532022954143.4972,26601147.70717486,-6.1442149,39.2337911
privbh_6490,private,2000.0,3241627075071.8545,162081353.75359273,-6.1812087,39.2413598
privbh_6491,private,7000.0,3940871467872.2705,56298163.826746725,-6.1807192,39.2411922
privbh_6492,private,2000.0,1388999153455.3027,69449957.67276514,-6.180433,39.239023
privbh_6493,private,2000.0,1475994337588.8203,73799716.87944101,-6.1805102,39.2390775
privbh_6494,private,5000.0,2794037138442.5005,55880742.768850006,-6.1786674,39.2414481
privbh_6495,private,2000.0,3617512896207.8228,180875644.81039113,-6.179016,39.2426554
privbh_6496,private,2000.0,1498546209138.5652,74927310.45692827,-6.17863,39.2434685
privbh_6497,private,8000.0,2373423348243.96,29667791.853049498,-6.1790419,39.2434596
privbh_6498,private,3000.0,2855839464529.984,95194648.81766613,-6.1789124,39.2431304
privbh_6499,private,3000.0,2675792017786.896,89193067.2595632,-6.1790574,39.2440806
privbh_650,private,7000.0,379083786062.0239,5415482.658028914,-6.1357871,39.2222122
privbh_6500,private,5000.0,3678145714337.6,73562914.286752,-6.1789952,39.2439005
privbh_6501,private,2142.857142857143,3103058859878.231,144809413.46098408,-6.1790148,39.2440096
privbh_6502,private,2857.142857142857,1846328901477.7437,64621511.55172104,-6.1784856,39.2430539
privbh_6503,private,2857.142857142857,597036544057.0588,20896279.04199706,-6.1783193,39.2444974
privbh_6504,private,1714.2857142857142,615644593766.3416,35912601.30303659,-6.1775546,39.2468695
privbh_6505,private,3000.0,3345668773179.269,111522292.43930897,-6.1799218,39.241308
privbh_6506,private,2000.0,509993386179.53186,25499669.308976594,-6.1826267,39.2419833
privbh_6507,private,3000.0,1832933978515.3088,61097799.28384362,-6.1828721,39.2413237
privbh_6508,private,3000.0,1244621288674.5051,41487376.28915017,-6.1828444,39.241578
privbh_6509,private,3000.0,821191995125.3472,27373066.504178237,-6.1825064,39.2425158
privbh_651,private,2000.0,73482727166.80582,3674136.358340291,-6.1351712,39.2221454
privbh_6510,private,4000.0,893406438518.8226,22335160.962970566,-6.1825126,39.2424892
privbh_6511,private,1000.0,451605918711.3322,45160591.87113322,-6.1829444,39.2430269
privbh_6512,private,2000.0,450886095402.34814,22544304.77011741,-6.1829037,39.2428231
privbh_6513,private,2000.0,531164262541.66724,26558213.12708336,-6.1831191,39.2423083
privbh_6514,private,3000.0,224683873798.67487,7489462.459955829,-6.1833172,39.2425681
privbh_6515,private,2142.857142857143,225551006977.55164,10525713.65895241,-6.1832934,39.2425504
privbh_6516,private,4571.428571428572,1860136845421.0088,40690493.493584566,-6.1825565,39.2412591
privbh_6517,private,2000.0,361261329351.6782,18063066.467583913,-6.2370159,39.2519505
privbh_6518,private,2000.0,512239644524.0659,25611982.226203296,-6.2358697,39.2510686
privbh_6519,private,857.1428571428571,589406128551.4138,68764048.33099827,-6.2360774,39.2513024
privbh_6520,private,3000.0,440944220484.2023,14698140.682806741,-6.2359489,39.2513489
privbh_6521,private,5000.0,149260924928.1395,2985218.49856279,-6.2356798,39.2523193
privbh_6522,private,1428.5714285714284,377015969134.7044,26391117.83942931,-6.2359657,39.2522666
privbh_6523,private,2000.0,156396956144.36096,7819847.807218048,-6.2359605,39.2524349
privbh_6524,private,2000.0,401015993966.9017,20050799.698345084,-6.236226,39.2524547
privbh_6525,private,3000.0,224848437203.61697,7494947.906787233,-6.2361125,39.2524304
privbh_6526,private,2000.0,475629798073.7958,23781489.90368979,-6.2356117,39.2518858
privbh_6527,private,2000.0,419426046675.5721,20971302.333778605,-6.2344193,39.2518875
privbh_6528,private,2000.0,223457115041.1342,11172855.752056709,-6.2343955,39.2521716
privbh_6529,private,1285.7142857142856,225148906476.0214,17511581.614801668,-6.2343905,39.2511744
privbh_6530,private,857.1428571428571,407478554333.44275,47539164.67223499,-6.2350036,39.2513746
privbh_6531,private,2000.0,252163927838.79968,12608196.391939985,-6.2349168,39.2510856
privbh_6532,private,2000.0,779475985490.3438,38973799.27451719,-6.2352666,39.2511094
privbh_6533,private,1000.0,514069235648.79974,51406923.56487997,-6.2357447,39.2512677
privbh_6534,private,3000.0,514345771392.6576,17144859.04642192,-6.2357094,39.2511233
privbh_6535,private,3000.0,76538539065.24635,2551284.635508212,-6.2348726,39.2507666
privbh_6536,private,857.1428571428571,361111725577.95734,42129701.31742836,-6.235364,39.2499493
privbh_6537,private,571.4285714285714,560158616924.9639,98027757.96186867,-6.2356461,39.2498368
privbh_6538,private,5000.0,76292248225.45946,1525844.9645091891,-6.2346604,39.2492749
privbh_6539,private,571.4285714285714,152701076347.25775,26722688.360770106,-6.2345468,39.2500367
privbh_654,private,2000.0,1100369706928.6033,55018485.34643016,-6.1342229,39.223399
privbh_6540,private,571.4285714285714,77120108818.57065,13496019.043249864,-6.2344445,39.2508927
privbh_6541,private,2000.0,432184515119.5149,21609225.755975746,-6.2370871,39.2527168
privbh_6542,private,2000.0,444047659351.3845,22202382.967569225,-6.2370538,39.2528872
privbh_6543,private,285.7142857142857,283740059096.574,99309020.68380089,-6.2353728,39.2542632
privbh_6544,private,1428.5714285714284,215523648244.32367,15086655.377102658,-6.23483,39.2545641
privbh_6545,private,3000.0,359541645328.13464,11984721.510937821,-6.2357999,39.2554902
privbh_6546,private,3000.0,360017212828.54834,12000573.760951612,-6.2358156,39.2555257
privbh_6548,private,2000.0,417207523715.0847,20860376.185754236,-6.2362238,39.2573959
privbh_6549,private,2000.0,427107269062.85913,21355363.453142956,-6.2371441,39.2574945
privbh_655,private,1000.0,1822295480885.2932,182229548.08852932,-6.1353318,39.2235849
privbh_6550,private,2000.0,211259838004.1247,10562991.900206234,-6.2380507,39.2579667
privbh_6551,private,2000.0,214183108524.3604,10709155.426218022,-6.2397864,39.2553691
privbh_6552,private,1714.2857142857142,207454862972.88934,12101533.673418546,-6.2366694,39.254386
privbh_6553,private,5000.0,72765394043.34135,1455307.880866827,-6.1862688,39.2397049
privbh_6554,private,2000.0,901089294511.775,45054464.725588754,-6.1839469,39.2394555
privbh_6555,private,857.1428571428571,3717994108815.132,433765979.3617654,-6.1839934,39.2370333
privbh_6556,private,2142.8571428571427,1284034017642.1829,59921587.48996854,-6.1809862,39.2370679
privbh_6557,private,2000.0,1382702719224.5764,69135135.96122882,-6.1808975,39.2382446
privbh_6558,private,142.85714285714286,1460523011460.9028,1022366108.022632,-6.1817137,39.2399433
privbh_6559,private,1428.5714285714284,2493671925312.51,174557034.77187568,-6.1832989,39.2391814
privbh_656,private,2000.0,148543554738.55963,7427177.7369279815,-6.1354098,39.2230292
privbh_6560,private,857.1428571428571,3339871611988.35,389651688.0653075,-6.1828436,39.2406682
privbh_6561,private,857.1428571428571,3097981531782.0073,361431178.7079009,-6.1820859,39.2405227
privbh_6562,private,3000.0,2129849779473.8486,70994992.64912829,-6.181811,39.2409409
privbh_6563,private,2000.0,1385565947261.0232,69278297.36305116,-6.1800004,39.2393025
privbh_6564,private,1428.5714285714284,3505445805259.161,245381206.36814132,-6.1783249,39.2407624
privbh_6565,private,2000.0,7165040483706.386,358252024.1853193,-6.1774401,39.2414125
privbh_6566,private,2000.0,4053336330116.9736,202666816.50584868,-6.1792081,39.2419462
privbh_6567,private,2000.0,4053750202744.5786,202687510.13722894,-6.1792163,39.2419238
privbh_6568,private,1428.5714285714284,2134373163529.385,149406121.44705695,-6.180024,39.2427568
privbh_6569,private,714.2857142857142,2359621558427.6177,330347018.1798665,-6.179499,39.2434055
privbh_657,private,5000.0,1781389958370.7368,35627799.16741474,-6.1358366,39.2236011
privbh_6570,private,1714.2857142857142,2594637010003.593,151353825.5835429,-6.1794206,39.2457467
privbh_6571,private,571.4285714285714,878310210027.2388,153704286.75476676,-6.1811076,39.2451214
privbh_6572,private,285.7142857142857,1107820772748.833,387737270.46209157,-6.1808745,39.2445079
privbh_6573,private,2000.0,410165816752.0957,20508290.837604783,-6.1822232,39.2450599
privbh_6574,private,285.7142857142857,457202112125.68365,160020739.2439893,-6.1830465,39.2448092
privbh_6575,private,2000.0,745483623661.1238,37274181.18305619,-6.1821008,39.2447045
privbh_6576,private,714.2857142857142,926522287786.8463,129713120.29015848,-6.1826784,39.2439338
privbh_6577,private,285.7142857142857,744470053633.7297,260564518.77180538,-6.1815261,39.2437512
privbh_6578,private,2000.0,534126959458.7161,26706347.972935807,-6.1811131,39.2437176
privbh_6579,private,2000.0,1445448906051.2766,72272445.30256383,-6.1804469,39.243066
privbh_658,private,428.57142857142856,2060573896138.7751,480800575.7657143,-6.1351561,39.2245003
privbh_6580,private,428.57142857142856,2510787224656.2583,585850352.4197936,-6.1812683,39.243002
privbh_6581,private,571.4285714285714,727320283661.9817,127281049.6408468,-6.1821084,39.2429715
privbh_6582,private,428.57142857142856,728440332552.4517,169969410.9289054,-6.1821084,39.2429582
privbh_6583,private,2000.0,2904526225870.6714,145226311.29353356,-6.1820084,39.2422359
privbh_6584,private,857.1428571428571,2828582864461.795,330001334.1872094,-6.1818656,39.2422433
privbh_6585,private,571.4285714285714,587898221187.6787,102882188.70784377,-6.1825324,39.2419753
privbh_6586,private,571.4285714285714,649075257237.6566,113588170.01658991,-6.1833905,39.2416053
privbh_6587,private,2000.0,610027003538.862,30501350.176943105,-6.1843886,39.2392605
privbh_6588,private,5000.0,1628362853705.218,32567257.07410436,-6.1847908,39.2376589
privbh_6589,private,3000.0,527340174518.4226,17578005.817280754,-6.1836711,39.2358736
privbh_659,private,1428.5714285714284,955918001532.2589,66914260.107258126,-6.1337925,39.2250315
privbh_6590,private,5000.0,1397347583846.2632,27946951.676925264,-6.1832495,39.2358809
privbh_6591,private,2000.0,955660450903.9038,47783022.54519519,-6.1825532,39.2349119
privbh_6592,private,2000.0,2945623666388.3447,147281183.31941724,-6.1817827,39.2384483
privbh_6593,private,3000.0,1180757633865.7651,39358587.795525506,-6.18149,39.2396321
privbh_6594,private,5000.0,2110337272623.7622,42206745.45247524,-6.1816434,39.2403259
privbh_6595,private,5000.0,2583393853976.08,51667877.079521604,-6.1815939,39.2404779
privbh_6596,private,3000.0,2962504350590.5884,98750145.01968628,-6.1821217,39.2406083
privbh_6597,private,2000.0,1501475604932.7441,75073780.2466372,-6.1817788,39.2413923
privbh_6598,private,3000.0,2658156199237.8774,88605206.64126258,-6.1817317,39.2417488
privbh_6599,private,3000.0,3353810457091.15,111793681.90303834,-6.1804493,39.2411445
privbh_660,private,7000.0,1153628345976.8743,16480404.942526776,-6.1314606,39.2257043
privbh_6600,private,3000.0,1661484231500.942,55382807.716698065,-6.1781394,39.2412471
privbh_6601,private,3000.0,3496933660390.737,116564455.3463579,-6.1801154,39.2421433
privbh_6602,private,5000.0,1810872144297.6045,36217442.88595209,-6.1797332,39.2432037
privbh_6603,private,1000.0,2863963831299.024,286396383.1299024,-6.1799989,39.2434788
privbh_6604,private,2000.0,452174158332.62726,22608707.916631363,-6.1810074,39.2441654
privbh_6605,private,857.1428571428571,937133916372.5035,109332290.24345875,-6.1811911,39.2446472
privbh_6606,private,2000.0,153124784323.59875,7656239.216179937,-6.1815798,39.2450678
privbh_6607,private,2000.0,975093329209.6213,48754666.46048106,-6.1821766,39.2443961
privbh_6608,private,3000.0,849139077286.5654,28304635.90955218,-6.1821927,39.2438999
privbh_6609,private,3000.0,1503606198985.966,50120206.63286553,-6.1824458,39.243273
privbh_661,private,2142.8571428571427,1450016913400.5176,67667455.95869082,-6.1497857,39.2217552
privbh_6610,private,857.1428571428571,608085000537.5101,70943250.06270953,-6.1814664,39.2434452
privbh_6611,private,2000.0,1342699841410.4265,67134992.07052132,-6.1807089,39.2432348
privbh_6612,private,2000.0,740164382268.2957,37008219.11341478,-6.1816675,39.2431581
privbh_6613,private,3000.0,949035777710.3876,31634525.923679583,-6.1816549,39.2428667
privbh_6614,private,1000.0,2835506343138.81,283550634.31388104,-6.1818869,39.2419543
privbh_6615,private,2000.0,1069284125135.6201,53464206.256781004,-6.1824269,39.2417793
privbh_6616,private,2000.0,299883723610.3248,14994186.18051624,-6.2529692,39.260363
privbh_662,private,2000.0,4091961805958.1235,204598090.2979062,-6.1509146,39.224202
privbh_6620,private,3000.0,76859341743.75867,2561978.0581252887,-6.2535092,39.2612059
privbh_6621,private,2000.0,149343030851.84088,7467151.542592044,-6.2542859,39.2622684
privbh_6622,private,5000.0,301911291765.5535,6038225.835311071,-6.2586594,39.2617648
privbh_6624,private,3000.0,357971911332.79785,11932397.044426594,-6.2638097,39.2625832
privbh_6625,private,1000.0,883814490734.407,88381449.0734407,-6.1917456,39.2564592
privbh_6626,private,3000.0,541101738417.6867,18036724.61392289,-6.1905574,39.2566573
privbh_6627,private,2000.0,2541528001758.6016,127076400.08793008,-6.1904152,39.2563202
privbh_6628,private,857.1428571428571,2118672897106.0452,247178504.66237196,-6.1909186,39.2563121
privbh_6629,private,857.1428571428571,227198043414.7256,26506438.398384653,-6.1904541,39.2569443
privbh_663,private,428.57142857142856,2757477146999.555,643411334.2998962,-6.1513737,39.2232539
privbh_6630,private,285.7142857142857,1443682862427.5884,505289001.8496559,-6.189825,39.2563224
privbh_6631,private,3000.0,1351569063591.1428,45052302.11970476,-6.1894123,39.2562732
privbh_6632,private,285.7142857142857,816158501761.6908,285655475.6165918,-6.1896983,39.2555976
privbh_6633,private,571.4285714285714,2825963224504.77,494543564.2883347,-6.1905176,39.2555285
privbh_6634,private,2000.0,75154254005.53474,3757712.700276737,-6.1906539,39.2545667
privbh_6635,private,857.1428571428571,328905522377.7333,38372310.94406889,-6.1908627,39.2541113
privbh_6637,private,1285.7142857142856,289720378880.4284,22533807.246255547,-6.1911763,39.2539168
privbh_6638,private,428.57142857142856,1167695267609.5735,272462229.1089005,-6.1909803,39.2534504
privbh_6639,private,571.4285714285714,1066022424538.9442,186553924.29431525,-6.1907901,39.2531299
privbh_664,private,2000.0,2618792946880.637,130939647.34403186,-6.1510341,39.2228172
privbh_6640,private,2142.8571428571427,358163261524.6023,16714285.537814775,-6.1895486,39.2534118
privbh_6641,private,5000.0,221984111604.66772,4439682.232093355,-6.189228,39.2523776
privbh_6643,private,2000.0,73165518863.72723,3658275.9431863613,-6.1913157,39.2549552
privbh_6644,private,285.7142857142857,962925328978.0983,337023865.14233434,-6.1882579,39.2528422
privbh_6645,private,714.2857142857142,952846967804.2772,133398575.49259882,-6.1885431,39.2524814
privbh_6646,private,2000.0,647052394613.8094,32352619.73069047,-6.1882443,39.2522077
privbh_6647,private,2000.0,3255686807897.068,162784340.3948534,-6.1880928,39.2515933
privbh_6648,private,2000.0,7925711052624.668,396285552.6312334,-6.1876809,39.2519339
privbh_6649,private,2000.0,1425459459421.0864,71272972.97105432,-6.1879897,39.2537946
privbh_665,private,8571.42857142857,2924293889381.409,34116762.04278311,-6.1500192,39.2232519
privbh_6650,private,285.7142857142857,2088356377627.72,730924732.1697019,-6.187912,39.2538379
privbh_6651,private,2000.0,1849819854518.8127,92490992.72594063,-6.188627,39.2544027
privbh_6652,private,285.7142857142857,1693237027624.3667,592632959.6685283,-6.1890424,39.2549684
privbh_6653,private,285.7142857142857,75795916045.97006,26528570.61608952,-6.1901344,39.2537889
privbh_6654,private,285.7142857142857,811305510340.5542,283956928.619194,-6.1889387,39.2553946
privbh_6655,private,285.7142857142857,798713666454.344,279549783.2590204,-6.1891256,39.2553096
privbh_6656,private,285.7142857142857,738437372105.9896,258453080.23709637,-6.1890659,39.2555344
privbh_6657,private,2000.0,1253043298813.632,62652164.9406816,-6.1884986,39.2558909
privbh_6658,private,1000.0,752060039995.3824,75206003.99953824,-6.187876,39.2559661
privbh_6659,private,285.7142857142857,441331441667.5171,154466004.58363098,-6.1877297,39.256096
privbh_666,private,1000.0,3305365480310.531,330536548.03105307,-6.148884,39.2244901
privbh_6660,private,2000.0,758777239109.3303,37938861.95546652,-6.1871209,39.2564209
privbh_6661,private,142.85714285714286,225081354497.03143,157556948.14792198,-6.1859588,39.2566788
privbh_6662,private,2000.0,900776461889.9443,45038823.09449722,-6.1873785,39.255122
privbh_6663,private,428.57142857142856,224904981519.5255,52477829.02122262,-6.1766256,39.2536044
privbh_6665,private,428.57142857142856,74734096463.05257,17437955.841378935,-6.179594,39.2527932
privbh_6666,private,857.1428571428571,1456648775092.992,169942357.0941824,-6.1796805,39.2542685
privbh_6667,private,714.2857142857142,744675018926.8988,104254502.64976583,-6.178458,39.2599917
privbh_6668,private,714.2857142857142,497720545171.2921,69680876.3239809,-6.1785199,39.2599578
privbh_6669,private,428.57142857142856,572146404955.1763,133500827.82287447,-6.1791748,39.260402
privbh_667,private,2000.0,3800840560575.1826,190042028.02875912,-6.1489927,39.226009
privbh_6670,private,142.85714285714286,387204472747.8061,271043130.92346424,-6.1794155,39.2599908
privbh_6671,private,2000.0,652926552597.0974,32646327.62985487,-6.1786393,39.2536166
privbh_6672,private,2000.0,304468422050.65125,15223421.102532562,-6.1799552,39.2528949
privbh_6673,private,285.7142857142857,1299238762627.165,454733566.9195078,-6.1801666,39.2543378
privbh_6674,private,2000.0,559139870559.8156,27956993.527990777,-6.1793135,39.2553506
privbh_6675,private,857.1428571428571,77018810885.87694,8985527.936685642,-6.1759874,39.2577953
privbh_6676,private,3000.0,579293118721.5841,19309770.624052804,-6.2453407,39.2560899
privbh_6677,private,1000.0,359168416828.3943,35916841.68283943,-6.2283475,39.2580884
privbh_6678,private,5000.0,491703763245.98804,9834075.264919762,-6.2297191,39.2591108
privbh_6679,private,3000.0,513248038820.2809,17108267.96067603,-6.2304971,39.2584095
privbh_668,private,5000.0,4743332093365.795,94866641.8673159,-6.1481302,39.2238516
privbh_6681,private,3000.0,218178657169.21198,7272621.905640399,-6.2358132,39.260213
privbh_6682,private,3000.0,293778997436.3729,9792633.247879097,-6.2361532,39.260098
privbh_6683,private,3000.0,295087248327.42126,9836241.610914042,-6.2337367,39.2603983
privbh_6684,private,5000.0,319194750546.30975,6383895.010926195,-6.2343541,39.2614622
privbh_6685,private,2000.0,232850831770.7931,11642541.588539654,-6.2325506,39.2615977
privbh_6686,private,2000.0,220005843036.51587,11000292.151825793,-6.2319325,39.2630852
privbh_6688,private,2000.0,76522728587.2155,3826136.429360775,-6.2303977,39.2658637
privbh_6689,private,2000.0,225825287310.90186,11291264.365545092,-6.2310218,39.2634185
privbh_669,private,5000.0,2705724609537.0513,54114492.190741025,-6.151203,39.2255316
privbh_6690,private,2000.0,79010874362.60733,3950543.7181303664,-6.2299587,39.2621604
privbh_6691,private,1285.7142857142856,249673258419.99506,19419031.210444063,-6.2289771,39.2583716
privbh_6692,private,1142.857142857143,764061588817.3126,66855389.021514855,-6.2293571,39.2590169
privbh_6693,private,2000.0,503056299073.0551,25152814.953652754,-6.230443,39.2582682
privbh_6694,private,2000.0,500061947340.7234,25003097.36703617,-6.2304686,39.2582341
privbh_6695,private,3000.0,331144122752.40717,11038137.425080238,-6.2319528,39.258783
privbh_6696,private,2000.0,253152055078.12805,12657602.753906403,-6.2326113,39.2582408
privbh_6698,private,2000.0,296900550978.35,14845027.548917498,-6.2357728,39.2591483
privbh_6699,private,2000.0,224589876004.03235,11229493.800201617,-6.2360105,39.2587366
privbh_670,private,5000.0,212922300893.0017,4258446.0178600345,-6.1515002,39.2292729
privbh_6702,private,2000.0,73169679883.05302,3658483.994152651,-6.2342421,39.260745
privbh_6703,private,2000.0,77062923560.24239,3853146.178012119,-6.2342693,39.2609359
privbh_6706,private,2000.0,256836115532.61578,12841805.776630789,-6.233204,39.2630108
privbh_6709,private,1000.0,147296632196.09583,14729663.219609583,-6.2302183,39.2621102
privbh_671,private,2000.0,2924255218222.3535,146212760.91111767,-6.1507121,39.2283531
privbh_6710,private,5000.0,208194297191.9012,4163885.943838024,-6.2305628,39.2614455
privbh_6711,private,2000.0,221142689023.12,11057134.451156,-6.2303824,39.2615828
privbh_6712,private,1000.0,247940028851.16144,24794002.885116145,-6.2302511,39.2604546
privbh_6713,private,3000.0,262134389986.87476,8737812.99956249,-6.229956,39.2607151
privbh_6714,private,857.1428571428571,205888264931.94794,24020297.575393926,-6.2306002,39.2592288
privbh_6715,private,2000.0,77997093512.63889,3899854.675631944,-6.2284609,39.2600913
privbh_6716,private,2000.0,78021944277.07469,3901097.2138537345,-6.2284647,39.2600905
privbh_6718,private,5000.0,73094941645.2647,1461898.832905294,-6.2284122,39.2620236
privbh_672,private,2000.0,4941947363042.962,247097368.1521481,-6.1499898,39.2281999
privbh_6721,private,5000.0,223584528755.88916,4471690.575117784,-6.2290023,39.2652107
privbh_6723,private,1142.857142857143,2020477987550.0515,176791823.9106295,-6.2106759,39.2329043
privbh_6724,private,857.1428571428571,721943521609.6759,84226744.18779552,-6.2112772,39.2332611
privbh_6725,private,1428.571428571429,941271419931.9752,65888999.39523824,-6.2112041,39.233254
privbh_6726,private,1714.2857142857142,1067671229028.444,62280821.6933259,-6.2110001,39.2327824
privbh_6727,private,3000.0,920925994211.9307,30697533.14039769,-6.2108636,39.2326131
privbh_6728,private,1142.857142857143,1100592486045.4646,96301842.52897814,-6.2103164,39.2335093
privbh_6729,private,2000.0,1078541844536.093,53927092.22680465,-6.210373,39.2328109
privbh_673,private,5000.0,1322891964817.9324,26457839.29635865,-6.1488373,39.2285526
privbh_6730,private,2000.0,890389479896.4675,44519473.99482338,-6.2105139,39.2326923
privbh_6731,private,2000.0,668826570840.9031,33441328.542045154,-6.2106476,39.2324525
privbh_6732,private,1142.857142857143,814918657134.2699,71305382.49924861,-6.2104052,39.2318759
privbh_6733,private,1142.857142857143,453778177500.9024,39705590.53132896,-6.2102438,39.2322235
privbh_6734,private,1142.857142857143,451673086375.9871,39521395.05789887,-6.2101646,39.2322856
privbh_6735,private,428.57142857142856,449525245227.2119,104889223.88634945,-6.2101803,39.2324709
privbh_6736,private,1714.2857142857142,601015508789.9954,35059238.01274973,-6.2091942,39.2322582
privbh_6737,private,1714.2857142857142,226295844157.5788,13200590.909192096,-6.2095038,39.232088
privbh_6738,private,3571.4285714285716,300047788371.6,8401338.074404798,-6.2092562,39.2316171
privbh_6739,private,1142.857142857143,891200616911.4825,77980053.97975472,-6.2099453,39.231674
privbh_674,private,2000.0,1969124744567.4856,98456237.22837427,-6.1469866,39.2213213
privbh_6740,private,2000.0,603241085220.7231,30162054.261036158,-6.2101837,39.2315278
privbh_6741,private,2000.0,912784677400.15,45639233.8700075,-6.210211,39.2316334
privbh_6742,private,1142.857142857143,221213256330.72842,19356159.92893874,-6.2108734,39.2312342
privbh_6743,private,3000.0,248948603611.08142,8298286.787036048,-6.2107081,39.2310079
privbh_6744,private,2000.0,703342789520.9097,35167139.47604548,-6.2107783,39.2306248
privbh_6745,private,1714.2857142857142,908834630993.682,53015353.47463145,-6.2111363,39.2305065
privbh_6746,private,571.4285714285714,455653324378.6897,79739331.7662707,-6.2110483,39.229681
privbh_6747,private,2000.0,413484299872.20447,20674214.993610226,-6.2109292,39.2293172
privbh_6748,private,3000.0,531941902370.9027,17731396.745696757,-6.2109552,39.2290746
privbh_6749,private,1142.857142857143,283877524893.4442,24839283.428176366,-6.210485,39.2291992
privbh_675,private,10000.0,2614762854627.8394,26147628.546278395,-6.1404358,39.2220734
privbh_6751,private,1714.2857142857142,375527203645.4285,21905753.545983333,-6.2086235,39.2295617
privbh_6752,private,857.1428571428571,1216233853295.4297,141893949.55113345,-6.2084436,39.2295169
privbh_6753,private,571.4285714285714,149556301893.21,26172352.831311747,-6.2091732,39.2293859
privbh_6754,private,1142.857142857143,318664203007.47644,27883117.763154186,-6.2093433,39.2295044
